RESTID;CUISINE;ITEMNAME;ITEMID;CATEGORY;PRICE
RE10459;Burgers;Hamburger;IT1045902;Main Course;26
RE10459;Burgers;Beef Burger;IT1045903;Main Course;15
RE10459;Burgers;Mixed Burger;IT1045904;Main Course;22
RE10459;Burgers;Soda;IT1045905;Drink;5
RE10460;Mexican;Fire Burrito;IT1046001;Main Course;27
RE10460;Mexican;Chilli Tacos;IT1046002;Main Course;20
RE10460;Mexican;Chicken Quasedillas;IT1046003;Main Course;18
RE10460;Mexican;Grilled Pork;IT1046004;Main Course;11
RE10460;Mexican;Pork Burritos;IT1046005;Main Course;24
RE10461;Mexican;Fire Burrito;IT1046101;Main Course;13
RE10461;Mexican;Chilli Tacos;IT1046102;Main Course;12
RE10461;Mexican;Chicken Quasedillas;IT1046103;Main Course;27
RE10461;Mexican;Grilled Pork;IT1046104;Main Course;24
RE10461;Mexican;Pork Burritos;IT1046105;Main Course;21
RE10462;Chinese;Lobster Cantonese;IT1046201;Main Course;11
RE10462;Chinese;Pork Chow Mein;IT1046202;Main Course;22
RE10462;Chinese;Chicken Chop Suey;IT1046203;Starter;7
RE10462;Chinese;Egg Flower Soup;IT1046204;Starter;5
RE10462;Chinese;Fried Shrimp;IT1046205;Starter;13
RE10463;Mexican;Fire Burrito;IT1046301;Main Course;22
RE10463;Mexican;Chilli Tacos;IT1046302;Main Course;29
RE10463;Mexican;Chicken Quasedillas;IT1046303;Main Course;20
RE10463;Mexican;Grilled Pork;IT1046304;Main Course;18
RE10463;Mexican;Pork Burritos;IT1046305;Main Course;29
RE10464;American;Artichoke Salad;IT1046401;Starter;8
RE10464;American;Cobb Salad;IT1046402;Starter;13
RE10464;American;Grilled Salmon;IT1046403;Main Course;17
RE10464;American;New York Steak;IT1046404;Main Course;17
RE10464;American;Turkey Sandwich;IT1046405;Main Course;12
RE10465;Mexican;Fire Burrito;IT1046501;Main Course;19
RE10465;Mexican;Chilli Tacos;IT1046502;Main Course;26
RE10465;Mexican;Chicken Quasedillas;IT1046503;Main Course;15
RE10465;Mexican;Grilled Pork;IT1046504;Main Course;12
RE10465;Mexican;Pork Burritos;IT1046505;Main Course;21
RE10466;Mexican;Fire Burrito;IT1046601;Main Course;14
RE10466;Mexican;Chilli Tacos;IT1046602;Main Course;28
RE10466;Mexican;Chicken Quasedillas;IT1046603;Main Course;22
RE10466;Mexican;Grilled Pork;IT1046604;Main Course;17
RE10466;Mexican;Pork Burritos;IT1046605;Main Course;21
RE10467;Mexican;Fire Burrito;IT1046701;Main Course;11
RE10467;Mexican;Chilli Tacos;IT1046702;Main Course;13
RE10467;Mexican;Chicken Quasedillas;IT1046703;Main Course;26
RE10467;Mexican;Grilled Pork;IT1046704;Main Course;28
RE10467;Mexican;Pork Burritos;IT1046705;Main Course;24
RE10468;Mexican;Fire Burrito;IT1046801;Main Course;15
RE10468;Mexican;Chilli Tacos;IT1046802;Main Course;29
RE10468;Mexican;Chicken Quasedillas;IT1046803;Main Course;16
RE10468;Mexican;Grilled Pork;IT1046804;Main Course;11
RE10468;Mexican;Pork Burritos;IT1046805;Main Course;29
RE10469;Mexican;Fire Burrito;IT1046901;Main Course;14
RE10469;Mexican;Chilli Tacos;IT1046902;Main Course;27
RE10469;Mexican;Chicken Quasedillas;IT1046903;Main Course;19
RE10469;Mexican;Grilled Pork;IT1046904;Main Course;24
RE10469;Mexican;Pork Burritos;IT1046905;Main Course;20
RE10470;Mexican;Fire Burrito;IT1047001;Main Course;13
RE10470;Mexican;Chilli Tacos;IT1047002;Main Course;17
RE10470;Mexican;Chicken Quasedillas;IT1047003;Main Course;19
RE10470;Mexican;Grilled Pork;IT1047004;Main Course;29
RE10470;Mexican;Pork Burritos;IT1047005;Main Course;25
RE10471;Hot_Dogs;Chicago Genuine;IT1047101;Main Course;16
RE10471;Hot_Dogs;Polish Hot Dog;IT1047102;Main Course;13
RE10471;Hot_Dogs;Chili Dog;IT1047103;Main Course;29
RE10471;Hot_Dogs;Hawaiian ;IT1047104;Main Course;10
RE10471;Hot_Dogs;Bratwurst;IT1047105;Main Course;13
RE10472;Mexican;Fire Burrito;IT1047201;Main Course;23
RE10472;Mexican;Chilli Tacos;IT1047202;Main Course;29
RE10472;Mexican;Chicken Quasedillas;IT1047203;Main Course;17
RE10472;Mexican;Grilled Pork;IT1047204;Main Course;25
RE10472;Mexican;Pork Burritos;IT1047205;Main Course;19
RE10473;Korean;Pancakes with Green Onions;IT1047301;Main Course;28
RE10473;Korean;Pulgogs with Garlic;IT1047302;Main Course;25
RE10473;Korean;Kimchi Stew with Pork;IT1047303;Main Course;13
RE10473;Korean;Majjaccva;IT1047304;Starter;5
RE10473;Korean;Soda;IT1047305;Drink;5
RE10474;Mexican;Fire Burrito;IT1047401;Main Course;27
RE10474;Mexican;Chilli Tacos;IT1047402;Main Course;23
RE10474;Mexican;Chicken Quasedillas;IT1047403;Main Course;29
RE10474;Mexican;Grilled Pork;IT1047404;Main Course;27
RE10474;Mexican;Pork Burritos;IT1047405;Main Course;18
RE10475;Pizzeria;Margherita;IT1047501;Main Course;25
RE10475;Pizzeria;Fungi;IT1047502;Main Course;17
RE10475;Pizzeria;Salami;IT1047503;Main Course;22
RE10475;Pizzeria;Mexican;IT1047504;Main Course;24
RE10475;Pizzeria;Vegetarian;IT1047505;Main Course;18
RE10476;Pizzeria;Margherita;IT1047601;Main Course;20
RE10476;Pizzeria;Fungi;IT1047602;Main Course;12
RE10476;Pizzeria;Salami;IT1047603;Main Course;10
RE10476;Pizzeria;Mexican;IT1047604;Main Course;11
RE10476;Pizzeria;Vegetarian;IT1047605;Main Course;19
RE10477;Mexican;Fire Burrito;IT1047701;Main Course;26
RE10477;Mexican;Chilli Tacos;IT1047702;Main Course;23
RE10477;Mexican;Chicken Quasedillas;IT1047703;Main Course;13
RE10477;Mexican;Grilled Pork;IT1047704;Main Course;16
RE10477;Mexican;Pork Burritos;IT1047705;Main Course;26
RE10478;Fast_Food;Hot Dog with Fries;IT1047801;Main Course;26
RE10478;Fast_Food;Chicken Burger;IT1047802;Main Course;12
RE10478;Fast_Food;Hamburger;IT1047803;Main Course;11
RE10478;Fast_Food;Beef Burger;IT1047804;Main Course;11
RE10478;Fast_Food;Soda;IT1047805;Drink;6
RE10479;American;Artichoke Salad;IT1047901;Starter;6
RE10479;American;Cobb Salad;IT1047902;Starter;13
RE10479;American;Grilled Salmon;IT1047903;Main Course;13
RE10479;American;New York Steak;IT1047904;Main Course;11
RE10479;American;Turkey Sandwich;IT1047905;Main Course;21
RE10480;Mexican;Fire Burrito;IT1048001;Main Course;27
RE10480;Mexican;Chilli Tacos;IT1048002;Main Course;16
RE10480;Mexican;Chicken Quasedillas;IT1048003;Main Course;21
RE10480;Mexican;Grilled Pork;IT1048004;Main Course;10
RE10480;Mexican;Pork Burritos;IT1048005;Main Course;29
RE10481;Hot_Dogs;Chicago Genuine;IT1048101;Main Course;15
RE10481;Hot_Dogs;Polish Hot Dog;IT1048102;Main Course;27
RE10481;Hot_Dogs;Chili Dog;IT1048103;Main Course;12
RE10481;Hot_Dogs;Hawaiian ;IT1048104;Main Course;27
RE10481;Hot_Dogs;Bratwurst;IT1048105;Main Course;21
RE10482;Hot_Dogs;Chicago Genuine;IT1048201;Main Course;28
RE10482;Hot_Dogs;Polish Hot Dog;IT1048202;Main Course;29
RE10482;Hot_Dogs;Chili Dog;IT1048203;Main Course;24
RE10482;Hot_Dogs;Hawaiian ;IT1048204;Main Course;18
RE10482;Hot_Dogs;Bratwurst;IT1048205;Main Course;10
RE10483;Fast_Food;Hot Dog with Fries;IT1048301;Main Course;26
RE10483;Fast_Food;Chicken Burger;IT1048302;Main Course;21
RE10483;Fast_Food;Hamburger;IT1048303;Main Course;19
RE10483;Fast_Food;Beef Burger;IT1048304;Main Course;17
RE10483;Fast_Food;Soda;IT1048305;Drink;9
RE10484;Mexican;Fire Burrito;IT1048401;Main Course;13
RE10484;Mexican;Chilli Tacos;IT1048402;Main Course;22
RE10484;Mexican;Chicken Quasedillas;IT1048403;Main Course;14
RE10484;Mexican;Grilled Pork;IT1048404;Main Course;28
RE10484;Mexican;Pork Burritos;IT1048405;Main Course;27
RE10485;Mexican;Fire Burrito;IT1048501;Main Course;10
RE10485;Mexican;Chilli Tacos;IT1048502;Main Course;18
RE10485;Mexican;Chicken Quasedillas;IT1048503;Main Course;24
RE10485;Mexican;Grilled Pork;IT1048504;Main Course;28
RE10485;Mexican;Pork Burritos;IT1048505;Main Course;24
RE10486;American;Artichoke Salad;IT1048601;Starter;12
RE10486;American;Cobb Salad;IT1048602;Starter;11
RE10486;American;Grilled Salmon;IT1048603;Main Course;23
RE10486;American;New York Steak;IT1048604;Main Course;13
RE10486;American;Turkey Sandwich;IT1048605;Main Course;27
RE10487;Mexican;Fire Burrito;IT1048701;Main Course;23
RE10487;Mexican;Chilli Tacos;IT1048702;Main Course;20
RE10487;Mexican;Chicken Quasedillas;IT1048703;Main Course;10
RE10487;Mexican;Grilled Pork;IT1048704;Main Course;25
RE10487;Mexican;Pork Burritos;IT1048705;Main Course;12
RE10488;Mexican;Fire Burrito;IT1048801;Main Course;16
RE10488;Mexican;Chilli Tacos;IT1048802;Main Course;21
RE10488;Mexican;Chicken Quasedillas;IT1048803;Main Course;20
RE10488;Mexican;Grilled Pork;IT1048804;Main Course;21
RE10488;Mexican;Pork Burritos;IT1048805;Main Course;22
RE10489;Mexican;Fire Burrito;IT1048901;Main Course;26
RE10489;Mexican;Chilli Tacos;IT1048902;Main Course;29
RE10489;Mexican;Chicken Quasedillas;IT1048903;Main Course;19
RE10489;Mexican;Grilled Pork;IT1048904;Main Course;29
RE10489;Mexican;Pork Burritos;IT1048905;Main Course;25
RE10490;Mexican;Fire Burrito;IT1049001;Main Course;22
RE10490;Mexican;Chilli Tacos;IT1049002;Main Course;25
RE10490;Mexican;Chicken Quasedillas;IT1049003;Main Course;25
RE10490;Mexican;Grilled Pork;IT1049004;Main Course;29
RE10490;Mexican;Pork Burritos;IT1049005;Main Course;20
RE10491;Mexican;Fire Burrito;IT1049101;Main Course;10
RE10491;Mexican;Chilli Tacos;IT1049102;Main Course;19
RE10491;Mexican;Chicken Quasedillas;IT1049103;Main Course;19
RE10491;Mexican;Grilled Pork;IT1049104;Main Course;27
RE10491;Mexican;Pork Burritos;IT1049105;Main Course;11
RE10492;Mexican;Fire Burrito;IT1049201;Main Course;27
RE10492;Mexican;Chilli Tacos;IT1049202;Main Course;26
RE10492;Mexican;Chicken Quasedillas;IT1049203;Main Course;20
RE10492;Mexican;Grilled Pork;IT1049204;Main Course;19
RE10492;Mexican;Pork Burritos;IT1049205;Main Course;15
RE10493;Mexican;Fire Burrito;IT1049301;Main Course;29
RE10493;Mexican;Chilli Tacos;IT1049302;Main Course;29
RE10493;Mexican;Chicken Quasedillas;IT1049303;Main Course;10
RE10493;Mexican;Grilled Pork;IT1049304;Main Course;27
RE10493;Mexican;Pork Burritos;IT1049305;Main Course;24
RE10494;Mexican;Fire Burrito;IT1049401;Main Course;27
RE10494;Mexican;Chilli Tacos;IT1049402;Main Course;25
RE10494;Mexican;Chicken Quasedillas;IT1049403;Main Course;18
RE10494;Mexican;Grilled Pork;IT1049404;Main Course;19
RE10494;Mexican;Pork Burritos;IT1049405;Main Course;10
RE10495;Mexican;Fire Burrito;IT1049501;Main Course;29
RE10495;Mexican;Chilli Tacos;IT1049502;Main Course;11
RE10495;Mexican;Chicken Quasedillas;IT1049503;Main Course;24
RE10495;Mexican;Grilled Pork;IT1049504;Main Course;26
RE10495;Mexican;Pork Burritos;IT1049505;Main Course;17
RE10496;Mexican;Fire Burrito;IT1049601;Main Course;14
RE10496;Mexican;Chilli Tacos;IT1049602;Main Course;15
RE10496;Mexican;Chicken Quasedillas;IT1049603;Main Course;24
RE10496;Mexican;Grilled Pork;IT1049604;Main Course;21
RE10496;Mexican;Pork Burritos;IT1049605;Main Course;13
RE10497;Mexican;Fire Burrito;IT1049701;Main Course;17
RE10497;Mexican;Chilli Tacos;IT1049702;Main Course;25
RE10497;Mexican;Chicken Quasedillas;IT1049703;Main Course;22
RE10497;Mexican;Grilled Pork;IT1049704;Main Course;16
RE10497;Mexican;Pork Burritos;IT1049705;Main Course;24
RE10498;Mexican;Fire Burrito;IT1049801;Main Course;28
RE10498;Mexican;Chilli Tacos;IT1049802;Main Course;26
RE10498;Mexican;Chicken Quasedillas;IT1049803;Main Course;17
RE10498;Mexican;Grilled Pork;IT1049804;Main Course;14
RE10498;Mexican;Pork Burritos;IT1049805;Main Course;11
RE10499;Mexican;Fire Burrito;IT1049901;Main Course;26
RE10499;Mexican;Chilli Tacos;IT1049902;Main Course;24
RE10499;Mexican;Chicken Quasedillas;IT1049903;Main Course;16
RE10499;Mexican;Grilled Pork;IT1049904;Main Course;15
RE10499;Mexican;Pork Burritos;IT1049905;Main Course;12
RE10500;Mexican;Fire Burrito;IT1050001;Main Course;14
RE10500;Mexican;Chilli Tacos;IT1050002;Main Course;23
RE10500;Mexican;Chicken Quasedillas;IT1050003;Main Course;16
RE10500;Mexican;Grilled Pork;IT1050004;Main Course;25
RE10500;Mexican;Pork Burritos;IT1050005;Main Course;12
RE10501;Mexican;Fire Burrito;IT1050101;Main Course;10
RE10501;Mexican;Chilli Tacos;IT1050102;Main Course;14
RE10501;Mexican;Chicken Quasedillas;IT1050103;Main Course;14
RE10501;Mexican;Grilled Pork;IT1050104;Main Course;16
RE10501;Mexican;Pork Burritos;IT1050105;Main Course;27
RE10502;Mexican;Fire Burrito;IT1050201;Main Course;24
RE10502;Mexican;Chilli Tacos;IT1050202;Main Course;21
RE10502;Mexican;Chicken Quasedillas;IT1050203;Main Course;18
RE10502;Mexican;Grilled Pork;IT1050204;Main Course;12
RE10502;Mexican;Pork Burritos;IT1050205;Main Course;11
RE10503;Mexican;Fire Burrito;IT1050301;Main Course;11
RE10503;Mexican;Chilli Tacos;IT1050302;Main Course;27
RE10503;Mexican;Chicken Quasedillas;IT1050303;Main Course;14
RE10503;Mexican;Grilled Pork;IT1050304;Main Course;27
RE10503;Mexican;Pork Burritos;IT1050305;Main Course;27
RE10504;Mexican;Fire Burrito;IT1050401;Main Course;29
RE10504;Mexican;Chilli Tacos;IT1050402;Main Course;28
RE10504;Mexican;Chicken Quasedillas;IT1050403;Main Course;29
RE10504;Mexican;Grilled Pork;IT1050404;Main Course;13
RE10504;Mexican;Pork Burritos;IT1050405;Main Course;16
RE10505;Mexican;Fire Burrito;IT1050501;Main Course;27
RE10505;Mexican;Chilli Tacos;IT1050502;Main Course;15
RE10505;Mexican;Chicken Quasedillas;IT1050503;Main Course;13
RE10505;Mexican;Grilled Pork;IT1050504;Main Course;29
RE10505;Mexican;Pork Burritos;IT1050505;Main Course;13
RE10506;Bar;Strawberry Daiquiri;IT1050601;Drink;7
RE10506;Bar;Tequila Sunrise;IT1050602;Drink;8
RE10506;Bar;Beer;IT1050603;Drink;8
RE10506;Bar;Red Wine;IT1050604;Drink;5
RE10506;Bar;White Wine;IT1050605;Drink;7
RE10507;Mexican;Fire Burrito;IT1050701;Main Course;20
RE10507;Mexican;Chilli Tacos;IT1050702;Main Course;26
RE10507;Mexican;Chicken Quasedillas;IT1050703;Main Course;20
RE10507;Mexican;Grilled Pork;IT1050704;Main Course;25
RE10507;Mexican;Pork Burritos;IT1050705;Main Course;21
RE10508;Mexican;Fire Burrito;IT1050801;Main Course;28
RE10508;Mexican;Chilli Tacos;IT1050802;Main Course;24
RE10508;Mexican;Chicken Quasedillas;IT1050803;Main Course;21
RE10508;Mexican;Grilled Pork;IT1050804;Main Course;22
RE10508;Mexican;Pork Burritos;IT1050805;Main Course;16
RE10509;Mexican;Fire Burrito;IT1050901;Main Course;25
RE10509;Mexican;Chilli Tacos;IT1050902;Main Course;26
RE10509;Mexican;Chicken Quasedillas;IT1050903;Main Course;29
RE10509;Mexican;Grilled Pork;IT1050904;Main Course;27
RE10509;Mexican;Pork Burritos;IT1050905;Main Course;24
RE10510;American;Artichoke Salad;IT1051001;Starter;10
RE10510;American;Cobb Salad;IT1051002;Starter;5
RE10510;American;Grilled Salmon;IT1051003;Main Course;20
RE10510;American;New York Steak;IT1051004;Main Course;20
RE10510;American;Turkey Sandwich;IT1051005;Main Course;10
RE10511;Mexican;Fire Burrito;IT1051101;Main Course;18
RE10511;Mexican;Chilli Tacos;IT1051102;Main Course;16
RE10511;Mexican;Chicken Quasedillas;IT1051103;Main Course;13
RE10511;Mexican;Grilled Pork;IT1051104;Main Course;21
RE10511;Mexican;Pork Burritos;IT1051105;Main Course;10
RE10512;Japanese;Chukka Salad;IT1051201;Starter;11
RE10512;Japanese;Takitori;IT1051202;Starter;12
RE10512;Japanese;Pork Teriyaki;IT1051203;Main Course;26
RE10512;Japanese;Gunkan With Cucumber;IT1051204;Main Course;21
RE10512;Japanese;Roll with Walnuts;IT1051205;Starter;5
RE10513;Thai;Stuffed Chilli Peppers;IT1051301;Starter;10
RE10513;Thai;Sticky Rice with Mango;IT1051302;Starter;7
RE10513;Thai;Som Tam;IT1051303;Starter;8
RE10513;Thai;Gang Massaman;IT1051304;Main Course;11
RE10513;Thai;Gang Keow Wan;IT1051305;Dessert;14
RE10515;American;Artichoke Salad;IT1051501;Starter;7
RE10515;American;Cobb Salad;IT1051502;Starter;7
RE10515;American;Grilled Salmon;IT1051503;Main Course;11
RE10515;American;New York Steak;IT1051504;Main Course;22
RE10515;American;Turkey Sandwich;IT1051505;Main Course;20
RE10516;American;Artichoke Salad;IT1051601;Starter;11
RE10516;American;Cobb Salad;IT1051602;Starter;5
RE10516;American;Grilled Salmon;IT1051603;Main Course;14
RE10516;American;New York Steak;IT1051604;Main Course;29
RE10516;American;Turkey Sandwich;IT1051605;Main Course;27
RE10517;American;Artichoke Salad;IT1051701;Starter;12
RE10517;American;Cobb Salad;IT1051702;Starter;9
RE10517;American;Grilled Salmon;IT1051703;Main Course;20
RE10517;American;New York Steak;IT1051704;Main Course;20
RE10517;American;Turkey Sandwich;IT1051705;Main Course;13
RE10518;Mexican;Fire Burrito;IT1051801;Main Course;16
RE10518;Mexican;Chilli Tacos;IT1051802;Main Course;23
RE10518;Mexican;Chicken Quasedillas;IT1051803;Main Course;12
RE10518;Mexican;Grilled Pork;IT1051804;Main Course;21
RE10518;Mexican;Pork Burritos;IT1051805;Main Course;17
RE10519;Mexican;Fire Burrito;IT1051901;Main Course;22
RE10519;Mexican;Chilli Tacos;IT1051902;Main Course;24
RE10519;Mexican;Chicken Quasedillas;IT1051903;Main Course;18
RE10519;Mexican;Grilled Pork;IT1051904;Main Course;19
RE10519;Mexican;Pork Burritos;IT1051905;Main Course;20
RE10520;American;Artichoke Salad;IT1052001;Starter;9
RE10520;American;Cobb Salad;IT1052002;Starter;10
RE10520;American;Grilled Salmon;IT1052003;Main Course;17
RE10520;American;New York Steak;IT1052004;Main Course;12
RE10520;American;Turkey Sandwich;IT1052005;Main Course;26
RE10521;Mexican;Fire Burrito;IT1052101;Main Course;13
RE10521;Mexican;Chilli Tacos;IT1052102;Main Course;27
RE10521;Mexican;Chicken Quasedillas;IT1052103;Main Course;29
RE10521;Mexican;Grilled Pork;IT1052104;Main Course;22
RE10521;Mexican;Pork Burritos;IT1052105;Main Course;19
RE10522;Mexican;Fire Burrito;IT1052201;Main Course;10
RE10522;Mexican;Chilli Tacos;IT1052202;Main Course;28
RE10522;Mexican;Chicken Quasedillas;IT1052203;Main Course;16
RE10522;Mexican;Grilled Pork;IT1052204;Main Course;13
RE10522;Mexican;Pork Burritos;IT1052205;Main Course;27
RE10523;Armenian;Smoked Pork Fillet;IT1052301;Main Course;10
RE10523;Armenian;Fish Assortment;IT1052302;Main Course;10
RE10523;Armenian;Cheese Platter;IT1052303;Main Course;14
RE10523;Armenian;Meat Platter;IT1052304;Main Course;11
RE10523;Armenian;Milkshake;IT1052305;Drink;8
RE10524;Mexican;Fire Burrito;IT1052401;Main Course;15
RE10524;Mexican;Chilli Tacos;IT1052402;Main Course;23
RE10524;Mexican;Chicken Quasedillas;IT1052403;Main Course;21
RE10524;Mexican;Grilled Pork;IT1052404;Main Course;13
RE10524;Mexican;Pork Burritos;IT1052405;Main Course;19
RE10525;American;Artichoke Salad;IT1052501;Starter;9
RE10525;American;Cobb Salad;IT1052502;Starter;8
RE10525;American;Grilled Salmon;IT1052503;Main Course;23
RE10525;American;New York Steak;IT1052504;Main Course;14
RE10525;American;Turkey Sandwich;IT1052505;Main Course;16
RE10526;Mexican;Fire Burrito;IT1052601;Main Course;19
RE10526;Mexican;Chilli Tacos;IT1052602;Main Course;27
RE10526;Mexican;Chicken Quasedillas;IT1052603;Main Course;28
RE10526;Mexican;Grilled Pork;IT1052604;Main Course;15
RE10526;Mexican;Pork Burritos;IT1052605;Main Course;10
RE10527;Mexican;Fire Burrito;IT1052701;Main Course;24
RE10527;Mexican;Chilli Tacos;IT1052702;Main Course;24
RE10527;Mexican;Chicken Quasedillas;IT1052703;Main Course;24
RE10527;Mexican;Grilled Pork;IT1052704;Main Course;16
RE10527;Mexican;Pork Burritos;IT1052705;Main Course;16
RE10528;Armenian;Smoked Pork Fillet;IT1052801;Main Course;24
RE10528;Armenian;Fish Assortment;IT1052802;Main Course;18
RE10528;Armenian;Cheese Platter;IT1052803;Main Course;13
RE10528;Armenian;Meat Platter;IT1052804;Main Course;25
RE10528;Armenian;Milkshake;IT1052805;Drink;9
RE10529;Mexican;Fire Burrito;IT1052901;Main Course;25
RE10529;Mexican;Chilli Tacos;IT1052902;Main Course;27
RE10529;Mexican;Chicken Quasedillas;IT1052903;Main Course;13
RE10529;Mexican;Grilled Pork;IT1052904;Main Course;12
RE10529;Mexican;Pork Burritos;IT1052905;Main Course;12
RE10530;Mexican;Fire Burrito;IT1053001;Main Course;27
RE10530;Mexican;Chilli Tacos;IT1053002;Main Course;11
RE10530;Mexican;Chicken Quasedillas;IT1053003;Main Course;19
RE10530;Mexican;Grilled Pork;IT1053004;Main Course;24
RE10530;Mexican;Pork Burritos;IT1053005;Main Course;13
RE10531;Mexican;Fire Burrito;IT1053101;Main Course;18
RE10531;Mexican;Chilli Tacos;IT1053102;Main Course;11
RE10531;Mexican;Chicken Quasedillas;IT1053103;Main Course;13
RE10531;Mexican;Grilled Pork;IT1053104;Main Course;15
RE10531;Mexican;Pork Burritos;IT1053105;Main Course;17
RE10532;Armenian;Smoked Pork Fillet;IT1053201;Main Course;23
RE10532;Armenian;Fish Assortment;IT1053202;Main Course;27
RE10532;Armenian;Cheese Platter;IT1053203;Main Course;21
RE10532;Armenian;Meat Platter;IT1053204;Main Course;14
RE10532;Armenian;Milkshake;IT1053205;Drink;5
RE10533;Mexican;Fire Burrito;IT1053301;Main Course;26
RE10533;Mexican;Chilli Tacos;IT1053302;Main Course;22
RE10533;Mexican;Chicken Quasedillas;IT1053303;Main Course;28
RE10533;Mexican;Grilled Pork;IT1053304;Main Course;25
RE10533;Mexican;Pork Burritos;IT1053305;Main Course;20
RE10534;Mexican;Fire Burrito;IT1053401;Main Course;22
RE10534;Mexican;Chilli Tacos;IT1053402;Main Course;24
RE10534;Mexican;Chicken Quasedillas;IT1053403;Main Course;13
RE10534;Mexican;Grilled Pork;IT1053404;Main Course;19
RE10534;Mexican;Pork Burritos;IT1053405;Main Course;29
RE10535;Mexican;Fire Burrito;IT1053501;Main Course;16
RE10535;Mexican;Chilli Tacos;IT1053502;Main Course;18
RE10535;Mexican;Chicken Quasedillas;IT1053503;Main Course;12
RE10535;Mexican;Grilled Pork;IT1053504;Main Course;19
RE10535;Mexican;Pork Burritos;IT1053505;Main Course;18
RE10536;Mexican;Fire Burrito;IT1053601;Main Course;10
RE10536;Mexican;Chilli Tacos;IT1053602;Main Course;20
RE10536;Mexican;Chicken Quasedillas;IT1053603;Main Course;15
RE10536;Mexican;Grilled Pork;IT1053604;Main Course;10
RE10536;Mexican;Pork Burritos;IT1053605;Main Course;29
RE10537;Mexican;Fire Burrito;IT1053701;Main Course;15
RE10537;Mexican;Chilli Tacos;IT1053702;Main Course;14
RE10537;Mexican;Chicken Quasedillas;IT1053703;Main Course;26
RE10537;Mexican;Grilled Pork;IT1053704;Main Course;10
RE10537;Mexican;Pork Burritos;IT1053705;Main Course;27
RE10538;American;Artichoke Salad;IT1053801;Starter;7
RE10538;American;Cobb Salad;IT1053802;Starter;14
RE10538;American;Grilled Salmon;IT1053803;Main Course;24
RE10538;American;New York Steak;IT1053804;Main Course;16
RE10538;American;Turkey Sandwich;IT1053805;Main Course;23
RE10539;Mexican;Fire Burrito;IT1053901;Main Course;13
RE10539;Mexican;Chilli Tacos;IT1053902;Main Course;18
RE10539;Mexican;Chicken Quasedillas;IT1053903;Main Course;27
RE10539;Mexican;Grilled Pork;IT1053904;Main Course;28
RE10539;Mexican;Pork Burritos;IT1053905;Main Course;12
RE10540;American;Artichoke Salad;IT1054001;Starter;11
RE10540;American;Cobb Salad;IT1054002;Starter;10
RE10540;American;Grilled Salmon;IT1054003;Main Course;26
RE10540;American;New York Steak;IT1054004;Main Course;15
RE10540;American;Turkey Sandwich;IT1054005;Main Course;20
RE10541;American;Artichoke Salad;IT1054101;Starter;12
RE10541;American;Cobb Salad;IT1054102;Starter;9
RE10541;American;Grilled Salmon;IT1054103;Main Course;14
RE10541;American;New York Steak;IT1054104;Main Course;21
RE10541;American;Turkey Sandwich;IT1054105;Main Course;29
RE10542;Mexican;Fire Burrito;IT1054201;Main Course;25
RE10542;Mexican;Chilli Tacos;IT1054202;Main Course;26
RE10542;Mexican;Chicken Quasedillas;IT1054203;Main Course;12
RE10542;Mexican;Grilled Pork;IT1054204;Main Course;18
RE10542;Mexican;Pork Burritos;IT1054205;Main Course;11
RE10543;American;Artichoke Salad;IT1054301;Starter;12
RE10543;American;Cobb Salad;IT1054302;Starter;5
RE10543;American;Grilled Salmon;IT1054303;Main Course;12
RE10543;American;New York Steak;IT1054304;Main Course;15
RE10543;American;Turkey Sandwich;IT1054305;Main Course;25
RE10544;Mexican;Fire Burrito;IT1054401;Main Course;12
RE10544;Mexican;Chilli Tacos;IT1054402;Main Course;28
RE10544;Mexican;Chicken Quasedillas;IT1054403;Main Course;21
RE10544;Mexican;Grilled Pork;IT1054404;Main Course;23
RE10544;Mexican;Pork Burritos;IT1054405;Main Course;26
RE10545;African;Beef Tenderloin Tips;IT1054501;Main Course;22
RE10545;African;South African Bobotie;IT1054502;Main Course;15
RE10545;African;Braai;IT1054503;Main Course;26
RE10545;African;Tiramisu;IT1054504;Dessert;11
RE10545;African;Soda;IT1054505;Drink;7
RE10546;Mexican;Fire Burrito;IT1054601;Main Course;19
RE10546;Mexican;Chilli Tacos;IT1054602;Main Course;14
RE10546;Mexican;Chicken Quasedillas;IT1054603;Main Course;15
RE10546;Mexican;Grilled Pork;IT1054604;Main Course;23
RE10546;Mexican;Pork Burritos;IT1054605;Main Course;14
RE10547;American;Artichoke Salad;IT1054701;Starter;14
RE10547;American;Cobb Salad;IT1054702;Starter;6
RE10547;American;Grilled Salmon;IT1054703;Main Course;11
RE10547;American;New York Steak;IT1054704;Main Course;17
RE10547;American;Turkey Sandwich;IT1054705;Main Course;17
RE10548;Mexican;Fire Burrito;IT1054801;Main Course;25
RE10548;Mexican;Chilli Tacos;IT1054802;Main Course;14
RE10548;Mexican;Chicken Quasedillas;IT1054803;Main Course;14
RE10548;Mexican;Grilled Pork;IT1054804;Main Course;15
RE10548;Mexican;Pork Burritos;IT1054805;Main Course;12
RE10549;African;Beef Tenderloin Tips;IT1054901;Main Course;27
RE10549;African;South African Bobotie;IT1054902;Main Course;13
RE10549;African;Braai;IT1054903;Main Course;18
RE10549;African;Tiramisu;IT1054904;Dessert;13
RE10549;African;Soda;IT1054905;Drink;6
